SYMBOL,hv20,hv50,hv100,LAST_CLOSE_DT,CLOSE_PX,curiv,Days,Percentile
MED,39,47,67,2020-31-01,96.63,53.02,598,65
MEDP,24,23,26,2020-31-01,85.55,45.45,514,66
MEET,38,35,61,2020-31-01,5.33,75.34,600,74
MEI,29,33,29,2020-31-01,32.75,44.84,600,92
MEIP,87,100,85,2020-31-01,2.29,103.39,401,68
MELI,35,31,33,2020-31-01,663,52.99,600,83
MEOH,43,38,42,2020-31-01,32.45,42.08,600,92
MERC,44,34,35,2020-31-01,11.01,42.77,589,84
MESA,36,48,47,2020-31-01,8.54,64.95,189,38
MESO,72,61,62,2020-30-01,9.59,151.59,294,93
MET,18,16,17,2020-31-01,49.71,20.9,600,47
MEXX,61,52,61,2020-31-01,11.99,54.16,98,51
MFA,13,15,16,2019-25-10,7.8,54.38,14,71
MFC,20,17,18,2020-31-01,19.47,17.06,599,11
MFG,15,9,19,2020-08-01,3,56.25,51,9
MFGP,37,36,42,2020-31-01,13.4,27.55,582,3
MFIN,32,29,38,2020-31-01,6.89,43.7,538,14
MG,32,27,46,2020-31-01,11.07,52.4,596,98
MGA,20,18,19,2020-31-01,50.69,26.91,600,57
MGC,12,10,10,2020-31-01,112.18,17.6,533,75
MGEE,14,16,17,2019-05-12,79.93,21.65,233,60
MGI,105,89,103,2020-31-01,2.06,137.06,501,89
MGIC,31,26,29,2020-15-01,10.9,28.73,251,31
MGK,14,11,16,2020-31-01,150.75,19.31,585,76
MGLN,23,26,27,2020-31-01,73.21,41.83,592,78
MGM,33,22,22,2020-31-01,31.06,33.81,600,70
MGNX,59,55,57,2020-31-01,9.25,62.76,585,36
MGP,15,20,18,2020-31-01,31.94,16.28,425,52
MGPI,120,78,62,2020-31-01,34.06,42.06,600,75
MGRC,24,23,28,2020-27-01,77.32,29.14,299,54
MGTA,52,87,79,2020-31-01,11.88,107.5,81,83
MGTX,44,0,0,2020-29-01,18.11,66.89,6,100
MGV,11,9,14,2020-31-01,84.86,14.58,515,61
MGY,28,30,39,2020-31-01,10.52,46.6,352,91
MHK,30,25,30,2020-31-01,131.68,43.52,600,96
MHO,31,29,29,2020-31-01,44.39,41.66,598,97
MIC,15,11,20,2020-31-01,44.11,23.25,600,81
MIDD,19,17,20,2020-31-01,112.16,25.98,599,24
MIDU,37,31,33,2020-31-01,45.15,45.17,516,71
MIDZ,37,32,33,2020-31-01,44.33,50.55,528,60
MIK,59,104,88,2020-31-01,4.93,81.48,600,93
MIME,20,21,31,2020-31-01,51.03,47.01,411,54
MIND,62,61,63,2020-31-01,2.84,68.33,465,43
MINI,27,20,23,2020-31-01,41.74,27.08,597,2
MITK,39,33,42,2020-31-01,9.76,48.4,600,47
MITT,8,14,14,2019-17-10,15.85,26.72,30,100
MIXT,0,0,0,2020-31-01,13.08,28.69,10,10
MJ,41,42,40,2020-31-01,16.54,43.84,521,63
MKC,24,18,20,2020-31-01,163.37,20.01,600,57
MKL,11,12,14,2019-13-08,1172.97,18.43,200,72
MKSI,41,32,38,2020-31-01,104.82,35.63,600,44
MKTX,22,23,30,2020-31-01,354.18,35.12,592,93
MLCO,51,43,37,2020-31-01,20.17,51.49,600,95
MLHR,15,39,31,2020-31-01,38.65,34.86,599,84
MLI,24,21,23,2020-31-01,29.17,32.14,597,81
MLM,25,19,18,2020-31-01,263.8,30.38,600,79
MLND,55,80,66,2020-31-01,7.94,120.21,151,91
MLNTQ,344,251,200,2019-12-11,0.5,102.81,442,61
MLNX,11,10,9,2020-31-01,120.9,9.93,600,6
MLPA,20,20,18,2019-28-10,7.41,29.69,148,33
MLPI,19,21,18,2020-28-01,17.92,18.9,211,56
MLPX,17,17,16,2019-14-05,11.67,15.78,56,1
MLR,25,22,25,2020-31-01,34.41,29.27,514,71
MMC,14,11,15,2020-31-01,111.86,18.24,600,83
MMI,14,16,25,2020-31-01,35.4,29.91,578,80
MMLP,97,69,75,2020-30-01,3.04,54,295,98
MMM,25,24,24,2020-31-01,158.66,19.98,600,51
MMP,17,17,16,2020-31-01,61.38,15.56,600,52
MMS,13,13,15,2020-31-01,71.75,21.79,588,26
MMSI,45,32,72,2020-31-01,36.42,55.62,533,95
MMYT,45,36,40,2020-31-01,23,57.64,598,89
MN,53,55,57,2019-19-06,1.9,88.13,102,94
MNK,127,101,144,2020-31-01,4.59,146.66,600,87
MNKD,109,94,90,2020-31-01,1.47,123.9,600,77
MNOV,34,38,46,2020-31-01,5.79,60.12,425,14
MNR,13,16,15,2020-07-01,14.63,170.63,75,100
MNRO,35,32,36,2020-31-01,62.7,32.04,600,32
MNST,12,13,15,2020-31-01,66.6,25.87,600,35
MNTA,97,79,64,2020-31-01,29.02,75.48,560,76
MNTX,46,46,43,2020-28-01,5.74,49.03,560,40
MO,19,19,22,2020-31-01,47.53,21.97,600,61
MOAT,11,10,11,2020-30-01,54.02,12.07,235,35
MOBL,42,34,54,2020-31-01,4.77,81.11,600,99
MOD,31,39,93,2020-31-01,7.03,68.17,596,98
MODN,18,30,26,2020-31-01,31.19,52.54,594,95
MOGA,25,24,30,2020-27-01,89.61,33.64,103,65
MOH,45,33,33,2020-31-01,122.97,44.62,600,82
MOMO,59,50,47,2020-31-01,30.6,54.76,600,62
MOO,13,12,11,2020-29-01,64.85,15.03,385,60
MORN,15,14,22,2020-31-01,156.89,24.04,573,57
MOS,44,40,42,2020-31-01,19.84,45.98,600,99
MOV,38,64,51,2020-31-01,17.22,51.09,600,89
MPAA,35,33,38,2020-31-01,19.86,58.74,600,89
MPC,30,29,31,2020-31-01,54.5,29.92,600,54
MPLX,26,24,23,2020-31-01,24.05,15.35,600,3
MPW,16,23,23,2020-31-01,22.15,16.64,295,59
MPWR,27,25,28,2020-31-01,171.17,35.11,600,79
MPX,48,40,37,2020-31-01,14,34.19,569,38
MR,70,81,102,2020-31-01,3.65,89.91,544,88
MRC,32,29,49,2020-31-01,11.26,44.36,595,88
MRCC,29,25,24,2019-08-10,10.91,41.56,30,100
MRCY,20,28,32,2020-31-01,76.75,38.39,600,61
MRK,18,15,18,2020-31-01,85.44,21.04,600,85
MRKR,72,84,85,2020-21-01,2.59,87.5,208,11
MRLN,27,26,30,2020-27-01,19.7,37.94,420,90
MRNA,61,51,54,2020-31-01,20.51,72.36,62,95
MRNS,48,139,126,2020-31-01,2.03,123.39,572,40
MRO,31,32,40,2020-31-01,11.37,37.77,600,45
MRTN,28,22,26,2020-31-01,20.76,30.46,562,16
MRTX,48,57,65,2020-31-01,86.83,61.23,557,8
MRVL,47,39,38,2020-31-01,24.04,41.62,600,84
MS,33,24,23,2020-31-01,52.26,26.26,600,73
MSA,16,14,17,2020-31-01,135.6,25.07,573,49
MSB,29,25,30,2020-31-01,20.41,34.45,598,57
MSCI,26,21,27,2020-31-01,285.8,28.39,600,73
MSEX,19,19,20,2020-28-01,65.26,28.31,555,65
MSFT,21,15,16,2020-31-01,170.23,21.74,600,56
MSG,11,16,18,2020-31-01,296.19,26.17,599,64
MSGN,33,29,27,2020-31-01,15.21,40.08,599,86
MSI,19,16,21,2020-31-01,177,27.48,600,90
MSM,21,18,22,2020-31-01,68.07,24.09,599,22
MSON,44,0,0,2020-31-01,16.69,56.25,3,100
MSTR,24,21,19,2020-31-01,152.03,26.59,600,11
MT,37,35,43,2020-31-01,14.66,50.22,600,98
MTB,26,20,20,2020-31-01,168.52,19.83,600,35
MTCH,28,32,35,2020-31-01,78.22,59.19,600,90
MTD,22,21,22,2020-30-01,757.18,35.47,394,97
MTDR,40,42,53,2020-31-01,14.67,53.9,600,84
MTEM,69,99,88,2020-31-01,14.94,99.46,158,39
MTG,13,12,16,2020-31-01,13.79,27.17,600,11
MTH,32,28,27,2020-31-01,70.96,30.92,600,25
MTL,130,89,70,2020-29-01,3.01,68.75,350,61
MTN,20,20,21,2020-31-01,234.51,24.54,600,53
MTOR,22,41,41,2020-31-01,21.91,39.3,600,19
MTRN,26,22,26,2020-31-01,54.3,45.03,596,97
MTRX,20,27,33,2020-31-01,20.12,42.92,598,48
MTSC,21,61,46,2020-31-01,50.69,39.07,574,97
MTSI,71,50,47,2020-31-01,28.42,47.5,600,4
MTUM,11,9,11,2020-31-01,130.26,19.08,594,62
MTW,33,34,47,2020-31-01,14.45,54.9,600,80
MTX,23,21,29,2020-31-01,54.13,64.06,563,100
MTZ,19,25,28,2020-31-01,57.75,34.74,600,41
MU,44,38,40,2020-31-01,53.09,43.08,600,41
MUB,1.8,2.1,2.4,2019-12-12,115.8,1.64,145,9
MUFG,22,23,21,2019-30-10,5.14,59.06,138,100
MUNI,2,2.2,2.7,2020-31-01,56,2.93,116,10
MUR,40,37,53,2020-31-01,20.96,37.21,600,59
MUSA,30,22,42,2020-31-01,102.17,26.66,600,32
MUX,102,104,91,2019-04-11,1.15,61.28,485,35
MVC,19,17,15,2019-14-10,9.57,66.25,38,100
MVIS,65,105,114,2020-28-01,0.65,141.25,446,69
MVO,29,47,44,2020-10-01,5.41,33.6,437,13
MWA,19,18,23,2020-29-01,11.65,25.14,245,25
MX,62,45,39,2020-31-01,13.45,86.49,600,99
MXI,15,12,12,2020-31-01,63.42,14.05,291,49
MXIM,28,23,23,2020-31-01,60.12,27.92,599,67
MXL,34,31,42,2020-31-01,19.49,46.46,600,77
MYE,20,19,25,2020-31-01,16.18,32.11,600,8
MYGN,26,45,96,2020-31-01,27.65,76.35,600,97
MYL,32,29,36,2020-31-01,21.42,47.51,600,86
MYOK,32,30,38,2020-31-01,68.03,88.36,470,97
MYOV,46,186,142,2020-31-01,12.7,92.55,58,25
MYRG,24,25,30,2020-31-01,28.72,42.33,508,75
MYY,12,10,11,2020-22-01,40.81,18.84,258,61
MZZ,25,21,23,2020-31-01,14.75,27.77,517,25
NAIL,0,0,0,2020-28-01,82.46,49.6,11,100
NAK,181,146,149,2019-21-08,0.43,150,216,95
NANR,15,13,14,2019-27-12,33.22,20.42,118,55
NAT,57,55,77,2020-31-01,3.38,70.32,582,75
NATI,29,21,21,2020-31-01,44.63,26.16,599,45
NAV,154,102,76,2020-30-01,36.62,44,599,53
NAVB,97,123,148,2020-30-01,1.2,152.22,94,24
NAVI,39,28,30,2020-30-01,14.38,25.04,545,3
NBEV,72,62,70,2020-31-01,1.74,98.19,507,56
NBHC,25,22,24,2020-28-01,32.6,23.44,413,58
NBIX,43,31,33,2020-31-01,100.08,41.93,600,48
NBL,28,35,39,2020-31-01,19.77,40.69,600,71
NBLX,28,41,36,2020-31-01,22.4,27.46,354,7
NBR,70,75,85,2020-31-01,2.07,95.68,600,89
NBRV,91,109,89,2019-16-12,1.35,127.5,448,77
NBTB,16,16,17,2020-31-01,37.79,19.13,469,14
NCLH,29,24,23,2020-31-01,53.85,30.75,600,74
NCMI,35,32,45,2020-31-01,7.38,43.96,543,74
NCR,19,17,23,2020-31-01,33.72,39.98,600,82
NCTY,86,112,117,2019-30-04,0.95,126.88,44,27
NDAQ,17,13,18,2020-31-01,116.46,17.79,600,35
NDLS,52,44,50,2020-31-01,7.14,65.01,598,56
NDSN,16,15,18,2020-31-01,168.86,27.72,599,62
NE,108,132,115,2020-31-01,0.81,99.38,572,90
NEE,10,12,14,2020-31-01,268.2,16.66,600,79
NEM,16,16,19,2020-31-01,45.06,25.19,600,37
NEO,30,32,38,2020-31-01,32.23,47.43,580,70
NEOG,27,26,33,2020-31-01,67.27,55.61,281,97
NEOS,75,75,76,2020-27-01,1.59,89.96,368,63
NEP,15,13,19,2020-31-01,56.77,15.8,600,1
NEPT,77,73,74,2020-31-01,2.37,98.12,584,62
NERD,17,16,0,2019-11-09,15.66,23.57,3,100
NERV,73,84,87,2020-31-01,8.13,151.55,382,92
NET,41,45,0,2020-31-01,17.86,67.48,90,67
NEU,15,13,14,2020-30-01,439.62,22.45,461,81
NEW,92,66,68,2020-31-01,7.68,67.18,535,50
NEWR,28,24,28,2020-31-01,66.01,63.28,600,97
NEWT,20,19,19,2020-27-01,20.71,14.56,332,8
NEX,63,60,84,2020-31-01,5.15,78.13,599,96
NFBK,20,16,16,2019-20-12,15.89,17.66,316,3
NFG,19,18,19,2020-31-01,43.19,26.07,594,95
NFLX,39,31,33,2020-31-01,345.09,32.23,600,26
NG,55,50,49,2020-31-01,9.12,40.9,600,21
NGD,138,132,112,2020-17-01,0.92,85.73,380,78
NGG,13,19,18,2020-31-01,66.28,18.04,598,68
NGHC,16,18,21,2020-31-01,21.77,25.44,356,20
NGL,39,39,40,2020-31-01,10.04,36.27,526,57
NGS,36,33,36,2020-31-01,10.52,45.63,587,93
NGVC,52,39,40,2020-31-01,9.05,81.94,596,96
NGVT,35,31,35,2020-30-01,65.22,49.26,597,99
NH,191,164,151,2020-31-01,1.72,130.94,185,96
NHC,12,14,15,2020-31-01,83.92,15.05,502,24
NHI,12,15,15,2020-31-01,84.38,13.34,600,52
NHTC,52,54,47,2020-31-01,3.6,66.76,587,84
NI,12,13,14,2020-31-01,29.31,16.82,596,48
NIB,28,24,25,2020-31-01,32.28,27.12,554,34
NICE,29,24,22,2020-31-01,172.3,31.43,579,94
NINE,116,104,100,2020-31-01,4.84,85.83,95,43
NIO,115,141,146,2020-31-01,3.78,125.48,344,95
NJR,16,17,16,2020-21-01,41.32,17.53,549,34
NK,314,226,172,2020-31-01,6.32,144.58,311,93
NKE,14,14,17,2020-31-01,96.3,22.77,600,50
NKTR,111,83,78,2020-31-01,19.89,57.33,600,10
NL,42,48,54,2020-31-01,3.36,71.53,545,47
NLNK,82,131,120,2020-23-01,1.64,118.56,532,75
NLOK,20,18,19,2020-31-01,28.42,22.72,600,4
NLS,142,122,127,2020-31-01,3.18,117.04,486,96
NLSN,29,25,26,2020-31-01,20.4,31.77,600,50
NLTX,99,161,124,2020-31-01,12.36,121.38,395,71
NLY,12,15,17,2020-23-01,9.76,28.75,33,66
NM,63,54,67,2020-31-01,2.94,100.89,259,44
NMFC,14,13,12,2019-24-05,14.05,122.5,5,100
NMIH,19,21,31,2020-31-01,31.92,40.34,594,61
NMM,41,38,42,2020-31-01,12.48,43.14,246,5
NMR,29,26,29,2020-28-01,5.14,50,106,97
NMRK,28,27,35,2020-31-01,11.77,35.63,445,42
NNBR,48,41,60,2020-31-01,8.63,69.96,594,94
NNI,19,19,19,2020-31-01,57.26,49,577,99
NNN,13,17,17,2020-31-01,56,18.48,582,88
NOA,29,29,36,2020-31-01,10.9,54.67,538,81
NOAH,41,43,40,2020-31-01,33.93,50.02,600,75
NOBL,11,9,9,2020-31-01,73.62,15.27,397,74
NOC,25,21,21,2020-31-01,374.57,21.78,600,49
NOG,60,75,77,2020-31-01,1.66,67.92,567,30
NOK,43,38,56,2020-31-01,3.88,44.88,534,96
NOMD,17,17,23,2020-31-01,20.18,27.45,533,49
NOV,26,30,39,2020-31-01,20.61,41.24,600,86
NOVT,25,28,28,2020-31-01,90.73,44.33,600,94
NOW,33,28,36,2020-31-01,338.23,31.99,600,42
NP,14,17,25,2020-28-01,66.64,26.43,566,66
NPO,25,26,28,2020-31-01,58.44,50.12,592,98
NPTN,51,42,53,2020-31-01,7.63,61.09,600,17
NR,40,35,50,2020-31-01,5,57.71,589,90
NRG,21,20,18,2020-31-01,36.89,29.25,600,44
NRP,25,30,40,2020-31-01,19.89,36.54,577,50
NRT,26,34,33,2019-21-08,5.5,43.7,330,85
NRZ,10,14,17,2019-09-10,16.74,14.58,71,46
NS,21,23,23,2020-31-01,27.31,17.75,596,8
NSA,15,19,19,2020-31-01,34.15,18.38,505,27
NSC,28,22,23,2020-31-01,208.21,22.45,600,41
NSIT,15,18,21,2020-31-01,65.87,73.22,523,99
NSP,20,18,69,2020-31-01,87.37,57.12,600,99
NSSC,36,37,38,2020-31-01,29.4,61.05,335,95
NSTG,44,35,42,2020-31-01,27.17,64.97,596,66
NTAP,29,26,26,2020-31-01,53.4,46.81,600,92
NTCT,40,31,30,2020-31-01,25.71,32.25,600,9
NTEC,248,172,151,2019-01-11,0.29,218.39,225,98
NTES,26,30,32,2020-31-01,320.76,36.99,600,62
NTGN,153,133,0,2019-07-10,1.35,220,5,100
NTGR,25,25,40,2020-31-01,25.72,62.67,600,99
NTLA,52,55,58,2020-31-01,11.91,77.75,599,67
NTNX,40,52,48,2020-31-01,32.47,51.38,600,34
NTP,39,33,28,2020-31-01,8.94,34.22,533,49
NTR,22,19,20,2020-31-01,42.69,27.23,522,73
NTRA,38,48,49,2020-31-01,35.01,65.48,583,69
NTRP,132,138,126,2019-06-09,1.16,220,299,100
NTRS,26,20,21,2020-31-01,97.81,23.56,600,70
NTUS,17,21,23,2020-31-01,31.29,53.99,595,98
NTWK,54,56,58,2020-31-01,4.15,65.94,500,92
NUAN,25,22,25,2020-31-01,18.92,33.35,600,53
NUE,23,21,24,2020-31-01,47.49,26.31,600,61
NUGT,79,71,80,2020-31-01,33.02,76.43,600,68
NUS,41,31,39,2020-31-01,32.59,47.02,600,88
NUVA,15,15,23,2020-31-01,77.12,41.17,567,70
NVAX,260,176,137,2020-31-01,7.62,145.3,590,68
NVCR,61,51,49,2020-31-01,81.46,52.41,600,50
NVDA,30,28,29,2020-31-01,236.43,48.11,600,80
NVEE,42,37,57,2020-31-01,62.11,51.48,599,95
NVGS,28,30,37,2020-31-01,12.05,39.48,579,44
NVMI,30,26,25,2020-31-01,38.04,30.96,593,6
NVO,23,22,21,2020-31-01,60.83,28.15,600,91
NVRO,39,30,45,2020-31-01,132.91,49.77,600,65
NVS,12,10,12,2020-31-01,94.51,11.13,600,2
NVST,31,0,0,2020-31-01,29.59,32.87,50,64
NVT,23,20,382,2020-31-01,24.9,34.23,565,79
NVTA,61,57,56,2020-31-01,18.65,72.28,600,63
NWBI,21,16,18,2019-29-10,15.73,13.85,159,4
NWE,9,12,13,2020-31-01,76.97,20.68,224,81
NWL,24,27,30,2020-31-01,19.53,43.45,600,75
NWN,17,15,16,2020-31-01,73.38,16.86,570,51
NWPX,27,22,27,2020-31-01,32.73,37.91,595,25
NWS,20,21,22,2020-23-01,13.97,28.54,342,67
NWSA,21,21,22,2020-31-01,13.62,33.9,555,93
NX,22,27,23,2020-31-01,17.72,35.29,594,26
NXGN,40,47,38,2020-31-01,13.86,40.33,598,66
NXPI,23,19,26,2020-31-01,126.86,34.01,600,57
NXRT,24,26,27,2020-31-01,48.8,26.16,583,77
NXST,33,31,36,2020-31-01,121.15,36.01,600,74
NXTC,48,0,0,2020-31-01,42.75,89.26,35,5
NYCB,26,20,30,2020-03-01,11.06,19.9,296,32
NYMT,16,16,16,2020-09-01,6.35,81.25,2,100
NYMX,127,94,81,2020-31-01,3.61,82.59,556,58
NYT,27,24,23,2020-31-01,32.01,37.96,600,93
O,15,15,16,2020-31-01,78.41,16.66,600,70
OAS,61,69,79,2020-31-01,2.25,91.09,600,91
OBE,130,161,150,2020-24-01,0.68,156.25,106,89
OBLN,64,58,83,2019-06-03,0.57,157.5,37,18
OC,25,20,22,2020-31-01,60.49,34.6,600,82
OCFC,17,14,16,2020-30-01,23.26,17.51,293,4
OCN,70,58,53,2019-26-11,1.23,71.13,528,86
OCSI,11,11,11,2020-27-01,8.2,52.29,30,100
OCSL,18,15,19,2019-24-10,5.6,24.74,102,34
OCUL,68,76,81,2020-31-01,4.36,98.77,596,73
OCX,90,88,87,2020-31-01,2.61,119.54,113,53
ODFL,24,20,21,2020-31-01,196.23,31.28,600,79
ODP,71,63,71,2020-31-01,2.22,60.01,598,74
OEC,31,30,36,2020-31-01,15.7,45.68,589,96
OEF,12,10,10,2020-28-01,144.69,15.76,571,67
OESX,99,88,75,2020-31-01,4.92,74.99,170,10
OFC,12,16,15,2020-31-01,29.77,15.45,392,21
OFG,28,32,31,2020-31-01,19.71,33.02,600,15
OFIX,18,18,35,2020-31-01,43.26,42.36,538,88
OGE,10,11,11,2020-31-01,45.85,14.68,424,35
OGI,167,131,114,2020-31-01,2.59,97.21,170,48
OGS,14,13,15,2020-31-01,94.5,22.38,553,95
OHI,18,18,18,2020-31-01,41.95,21.08,600,87
OI,45,37,53,2020-31-01,12.62,49.35,600,96
OIH,30,31,36,2020-31-01,10.9,35.51,600,85
OII,45,40,42,2020-31-01,12.41,50.64,600,76
OIL,26,26,32,2020-31-01,10.61,34.5,428,85
OILD,75,75,97,2020-31-01,16.69,124.32,566,94
OILU,78,77,87,2020-31-01,12.89,102.94,560,87
OIS,54,51,56,2020-31-01,10.78,58.81,600,86
OKE,15,13,16,2020-31-01,74.87,18.5,600,36
OKTA,32,35,44,2020-31-01,128.05,43.97,600,15
OLED,39,35,43,2020-31-01,176.17,50.37,600,58
OLLI,36,53,44,2020-31-01,53.04,40.91,600,77
OLN,38,31,34,2020-31-01,14.87,36.58,600,68
OLP,15,13,18,2020-08-01,27.34,20.47,141,82
OMC,10,12,17,2020-31-01,75.31,23.34,600,72
OMCL,25,26,29,2020-31-01,81.28,43.43,598,90
OMER,42,53,56,2020-31-01,12.76,79.43,600,57
OMEX,66,57,56,2020-31-01,4.07,124.18,599,46
OMF,27,23,24,2020-31-01,42.37,35.92,599,53
OMI,90,81,75,2020-31-01,6.26,83.89,586,89
OMN,0,0,4.9,2019-31-07,10.11,63.13,427,99
OMP,31,28,31,2020-31-01,15.54,25.52,96,20
ON,36,31,37,2020-31-01,23.15,47.3,600,92
ONB,19,15,17,2020-31-01,17.91,21.38,393,48
ONDK,27,36,48,2020-31-01,4.08,62.23,600,81
ONTO,32,29,31,2020-31-01,37.94,43.59,596,59
ONVO,149,163,140,2019-30-05,0.32,110.34,262,64
OOMA,37,42,39,2020-31-01,13.13,45.97,588,39
OPB,23,19,21,2020-31-01,26.64,24.17,338,12
OPI,28,28,25,2020-31-01,34.03,29.07,355,60
OPK,70,68,71,2020-31-01,1.45,113.94,599,95
OPRX,56,61,55,2020-31-01,11.05,53.71,164,67
OPY,27,21,21,2020-31-01,27.55,29.78,595,17
OR,38,34,39,2020-31-01,9.98,33.77,484,47
ORA,17,15,17,2020-31-01,79.26,29.59,579,86
ORAN,14,18,18,2020-06-01,14.09,15.47,152,6
ORBC,48,51,57,2020-31-01,3.59,68.34,507,100
ORCL,15,16,18,2020-31-01,52.45,22.67,600,64
ORI,20,18,17,2020-31-01,22.55,15.42,466,11
ORLY,16,14,21,2020-31-01,406.1,29.35,600,66
ORMP,75,118,94,2020-31-01,5.23,80.83,402,25
ORN,55,49,56,2020-31-01,4.32,67.93,580,85
OSBC,25,21,19,2019-20-08,12.28,32.81,18,77
OSG,54,67,69,2020-24-01,1.78,85.94,153,56
OSIS,27,21,22,2020-31-01,86.54,26.26,600,9
OSK,15,17,24,2020-31-01,86.04,28.8,600,40
OSPN,44,36,48,2020-31-01,16.62,59.45,417,96
OSTK,71,51,95,2020-31-01,8.12,103.2,600,72
OSUR,40,35,36,2020-31-01,7.05,56.09,582,60
OSW,20,23,0,2020-30-01,15.01,36.56,45,100
OTEX,18,16,16,2020-31-01,44.99,21.08,600,13
OTIC,52,72,68,2020-29-01,3.2,72.44,484,21
OTTR,14,15,21,2020-31-01,53.56,15.55,516,2
OUNZ,10,10,12,2019-23-10,15.52,17.8,12,16
OUSA,10,8,9,2020-30-01,36.11,11.52,168,74
OUT,19,18,22,2020-31-01,29.74,22.63,581,50
OVV,49,53,62,2020-31-01,15.63,56.82,600,83
OXFD,22,21,0,2019-14-11,16.64,35.69,1,100
OXM,28,26,27,2020-31-01,69.4,32.1,599,35
OXY,28,27,33,2020-31-01,39.72,33.57,600,94
OZK,28,24,27,2020-31-01,27.18,36.8,599,76
PAA,24,27,24,2020-31-01,16.65,28.7,600,71
PAAS,40,36,36,2020-31-01,22.98,42.4,600,85
PACB,41,45,46,2020-31-01,4.67,64,517,30
PACW,23,20,23,2020-31-01,35.05,19.04,599,8
PAG,17,19,24,2020-31-01,46.97,27.62,600,61
PAGP,26,32,29,2020-31-01,16.65,32.38,600,88
PAGS,36,61,59,2020-31-01,32.49,50.5,456,32
PAHC,31,24,28,2020-30-01,23.72,48.46,548,90
PAM,47,51,55,2020-31-01,13.17,59.77,564,67
PANW,15,32,28,2020-31-01,234.78,27.57,600,26
PAR,34,27,37,2020-31-01,34.03,37.92,264,3
PARR,19,22,24,2020-31-01,20.12,28.23,565,29
PATK,36,32,39,2020-31-01,51.88,48.55,339,84
PAYC,25,30,36,2020-31-01,318.16,46.07,600,83
PAYS,48,51,65,2020-31-01,8.74,57.86,202,16
PAYX,16,12,13,2020-31-01,85.77,17.02,600,41
PB,20,17,20,2020-31-01,70.2,22.79,562,26
PBA,15,14,13,2020-30-01,38.31,12.19,537,2
PBCT,20,18,23,2020-31-01,15.42,17.9,573,34
PBF,45,37,39,2020-31-01,27.3,40.86,600,76
PBFX,13,16,17,2019-31-12,21,13.28,301,2
PBH,29,23,29,2020-31-01,40.56,54.27,556,97
PBI,59,55,58,2020-31-01,3.74,76.71,600,99
PBPB,46,45,49,2020-31-01,4.31,74.64,599,94
PBR,25,27,28,2020-31-01,14.11,35.49,600,28
PBRA,25,27,38,2020-28-01,13.25,30.31,400,0
PBT,34,36,36,2019-08-10,3.81,34.66,180,88
PBW,24,19,20,2020-31-01,35.96,18.35,578,17
PBYI,85,101,98,2020-31-01,7.86,124.05,600,93
PCAR,18,15,19,2020-31-01,74.21,22.2,600,25
PCG,68,84,143,2020-31-01,15.21,74.18,600,60
PCH,15,17,18,2020-31-01,43,21.11,594,24
PCOM,54,45,39,2020-31-01,16.69,42.56,564,8
PCRX,24,23,30,2020-31-01,43.22,44.63,599,13
PCSB,14,11,12,2020-31-01,19.88,18.88,417,12
PCTI,50,40,49,2020-31-01,8.05,47.09,310,64
PCTY,20,24,27,2020-31-01,141.89,42.6,599,57
PCYG,31,51,58,2020-31-01,4.76,59.79,588,70
PCYO,20,17,24,2020-21-01,12.99,28.85,425,8
PD,41,55,57,2020-31-01,23.32,55.04,180,19
PDBC,13,13,14,2020-24-01,15.13,16.95,42,9
PDCE,49,43,53,2020-31-01,21.59,65.04,600,95
PDCO,35,43,38,2020-31-01,22.01,37.91,600,75
PDD,31,74,63,2020-31-01,35.22,47.21,367,31
PDFS,27,28,28,2020-31-01,15.76,39.66,590,16
PDLI,40,62,57,2020-31-01,3.29,68.69,508,79
PDM,15,17,16,2020-31-01,23.19,14.53,190,41
PDP,13,10,11,2020-31-01,65.94,16.35,469,47
PDS,79,81,91,2020-31-01,1.17,102.5,453,92
PE,38,39,44,2020-31-01,16.64,42.66,600,46
PEAK,16,20,22,2020-31-01,35.99,18.02,597,57
PEB,19,20,21,2020-31-01,23.72,40.01,400,97
PEBO,20,16,15,2020-31-01,32.54,22.24,295,69
PEG,17,13,12,2020-31-01,59.2,15.86,600,54
PEGA,21,20,24,2020-31-01,86.21,38.12,600,69
PEGI,1.7,6,14,2019-12-11,26.91,28.96,484,85
PEI,46,48,52,2020-31-01,3.94,49.95,587,96
PEIX,183,166,171,2020-07-01,0.65,118.75,447,71
PEK,26,23,19,2020-08-01,42.38,17.48,393,21
PEN,28,25,31,2020-31-01,175.46,38.84,571,34
PENN,51,39,33,2020-31-01,29.83,48.23,600,84
PEO,16,22,21,2020-31-01,14.9,17.27,153,20
PEP,14,11,12,2020-31-01,142.02,18.1,600,83
PERI,70,61,64,2020-31-01,7.71,77.55,262,75
PESI,81,78,82,2020-31-01,7.4,76.8,294,80
PETQ,49,39,50,2020-31-01,29.75,56.88,444,54
PETS,48,36,59,2020-31-01,25.21,43.65,600,35
PEY,10,9,10,2019-15-10,18.54,11.64,44,13
PEZ,10,10,12,2020-31-01,54.36,15.68,529,14
PFBC,30,21,19,2020-31-01,60.11,23.92,529,2
PFE,24,19,18,2020-31-01,37.24,20.07,600,84
PFF,3.5,4.7,5,2020-31-01,38.16,139.68,131,95
PFG,23,20,22,2020-31-01,52.95,20.56,600,34
